docId	N	ni	tf	(1+N/ni)	idf	word	tfidf
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	6.0	17.0	41,500000	3,725693	text	63,336788
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	11.0	18.0	23,090909	3,139439	new	56,509902
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	3.0	8.0	82,000000	4,406719	intwritable	35,253754
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	6.0	122,500000	4,808111	mapdriver	28,848666
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	5.0	122,500000	4,808111	withoutput	24,040555
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	4.0	122,500000	4,808111	v2	19,232444
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	4.0	122,500000	4,808111	tm	19,232444
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	4.0	122,500000	4,808111	tokenizermapper	19,232444
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	4.0	122,500000	4,808111	v1	19,232444
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	33.0	8.0	8,363636	2,123893	one	16,991146
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	4.0	4.0	61,750000	4,123094	object	16,492376
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	3.0	122,500000	4,808111	withinput	14,424333
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	3.0	122,500000	4,808111	longwritable	14,424333
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	7.0	3.0	35,714286	3,575551	method	10,726652
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	2.0	122,500000	4,808111	chained	9,616222
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	2.0	122,500000	4,808111	v4	9,616222
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	2.0	122,500000	4,808111	mapdriver.withinput	9,616222
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	2.0	122,500000	4,808111	1l	9,616222
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	2.0	122,500000	4,808111	mapdriver.withoutput	9,616222
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	2.0	122,500000	4,808111	mapdriver.runtest	9,616222
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	2.0	122,500000	4,808111	mapdriver.setmapper	9,616222
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	2.0	122,500000	4,808111	v3	9,616222
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	3.0	2.0	82,000000	4,406719	void	8,813438
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	5.0	2.0	49,600000	3,903991	public	7,807982
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	28.0	3.0	9,678571	2,269914	be	6,809743
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	29.0	3.0	9,379310	2,238506	this	6,715519
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	12.0	2.0	21,250000	3,056357	why	6,112714
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	12.0	2.0	21,250000	3,056357	1	6,112714
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	133.0	5.0	2,827068	1,039240	the	5,196200
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	1.0	122,500000	4,808111	builder	4,808111
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	1.0	122,500000	4,808111	api	4,808111
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	1.0	122,500000	4,808111	tempted	4,808111
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	1.0	122,500000	4,808111	clever	4,808111
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	1.0	122,500000	4,808111	productive	4,808111
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	1.0	122,500000	4,808111	misleading	4,808111
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	1.0	122,500000	4,808111	understand	4,808111
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	1.0	122,500000	4,808111	fine	4,808111
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	1.0	122,500000	4,808111	10000l	4,808111
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	1.0	122,500000	4,808111	bit	4,808111
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	1.0	122,500000	4,808111	mrunit	4,808111
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	1.0	122,500000	4,808111	testwrong	4,808111
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	1.0	122,500000	4,808111	chain	4,808111
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	1.0	122,500000	4,808111	little	4,808111
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	1.0	122,500000	4,808111	testok	4,808111
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	2.0	1.0	122,500000	4,808111	feel	4,808111
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	3.0	1.0	82,000000	4,406719	consider	4,406719
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	4.0	1.0	61,750000	4,123094	runs	4,123094
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	4.0	1.0	61,750000	4,123094	should	4,123094
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	4.0	1.0	61,750000	4,123094	related	4,123094
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	4.0	1.0	61,750000	4,123094	might	4,123094
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	4.0	1.0	61,750000	4,123094	methods	4,123094
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	4.0	1.0	61,750000	4,123094	feature	4,123094
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	5.0	1.0	49,600000	3,903991	input	3,903991
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	6.0	1.0	41,500000	3,725693	code	3,725693
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	10.0	1.0	25,300000	3,230804	now	3,230804
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	12.0	1.0	21,250000	3,056357	more	3,056357
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	15.0	1.0	17,200000	2,844909	but	2,844909
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	22.0	1.0	12,045455	2,488687	student	2,488687
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	101.0	2.0	3,405941	1,225521	to	2,451042
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	23.0	1.0	11,565217	2,448002	question	2,448002
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	119.0	2.0	3,042017	1,112521	a	2,225041
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	31.0	1.0	8,838710	2,179141	not	2,179141
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	44.0	1.0	6,522727	1,875293	that	1,875293
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	54.0	1.0	5,500000	1,704748	and	1,704748
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	56.0	1.0	5,339286	1,675092	for	1,675092
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	70.0	1.0	4,471429	1,497708	of	1,497708
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	73.0	1.0	4,328767	1,465283	i	1,465283
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	75.0	1.0	4,240000	1,444563	can	1,444563
2/12/2015 22:19:01_charding@cloudera.com_144	243.0	99.0	1.0	3,454545	1,239691	is	1,239691
