docId	N	ni	tf	(1+N/ni)	idf	word	tfidf
2/12/2015 20:21:33_bruce@cloudera.com_140	243.0	1.0	1.0	244,000000	5,497168	shell	5,497168
2/12/2015 20:21:33_bruce@cloudera.com_140	243.0	4.0	1.0	61,750000	4,123094	time	4,123094
2/12/2015 20:21:33_bruce@cloudera.com_140	243.0	9.0	1.0	28,000000	3,332205	same	3,332205
2/12/2015 20:21:33_bruce@cloudera.com_140	243.0	11.0	1.0	23,090909	3,139439	at	3,139439
2/12/2015 20:21:33_bruce@cloudera.com_140	243.0	12.0	1.0	21,250000	3,056357	more	3,056357
2/12/2015 20:21:33_bruce@cloudera.com_140	243.0	15.0	1.0	17,200000	2,844909	run	2,844909
2/12/2015 20:21:33_bruce@cloudera.com_140	243.0	21.0	1.0	12,571429	2,531427	than	2,531427
2/12/2015 20:21:33_bruce@cloudera.com_140	243.0	33.0	1.0	8,363636	2,123893	one	2,123893
2/12/2015 20:21:33_bruce@cloudera.com_140	243.0	70.0	1.0	4,471429	1,497708	how	1,497708
2/12/2015 20:21:33_bruce@cloudera.com_140	243.0	73.0	1.0	4,328767	1,465283	i	1,465283
2/12/2015 20:21:33_bruce@cloudera.com_140	243.0	75.0	1.0	4,240000	1,444563	can	1,444563
2/12/2015 20:21:33_bruce@cloudera.com_140	243.0	133.0	1.0	2,827068	1,039240	the	1,039240
