docId	N	ni	tf	(1+N/ni)	idf	word	tfidf
2/12/2015 15:10:39_mmyers@cloudera.com_92	243.0	4.0	1.0	61,750000	4,123094	directory	4,123094
2/12/2015 15:10:39_mmyers@cloudera.com_92	243.0	5.0	1.0	49,600000	3,903991	tables	3,903991
2/12/2015 15:10:39_mmyers@cloudera.com_92	243.0	6.0	1.0	41,500000	3,725693	point	3,725693
2/12/2015 15:10:39_mmyers@cloudera.com_92	243.0	9.0	1.0	28,000000	3,332205	same	3,332205
2/12/2015 15:10:39_mmyers@cloudera.com_92	243.0	9.0	1.0	28,000000	3,332205	impala	3,332205
2/12/2015 15:10:39_mmyers@cloudera.com_92	243.0	12.0	1.0	21,250000	3,056357	2	3,056357
2/12/2015 15:10:39_mmyers@cloudera.com_92	243.0	17.0	1.0	15,294118	2,727468	hive	2,727468
2/12/2015 15:10:39_mmyers@cloudera.com_92	243.0	25.0	1.0	10,720000	2,372111	hdfs	2,372111
2/12/2015 15:10:39_mmyers@cloudera.com_92	243.0	33.0	1.0	8,363636	2,123893	have	2,123893
2/12/2015 15:10:39_mmyers@cloudera.com_92	243.0	46.0	1.0	6,282609	1,837785	or	1,837785
2/12/2015 15:10:39_mmyers@cloudera.com_92	243.0	73.0	1.0	4,328767	1,465283	i	1,465283
2/12/2015 15:10:39_mmyers@cloudera.com_92	243.0	75.0	1.0	4,240000	1,444563	can	1,444563
2/12/2015 15:10:39_mmyers@cloudera.com_92	243.0	86.0	1.0	3,825581	1,341710	in	1,341710
2/12/2015 15:10:39_mmyers@cloudera.com_92	243.0	101.0	1.0	3,405941	1,225521	to	1,225521
2/12/2015 15:10:39_mmyers@cloudera.com_92	243.0	133.0	1.0	2,827068	1,039240	the	1,039240
