docId	N	ni	tf	(1+N/ni)	idf	word	tfidf
2/13/2015 16:40:07_whouseholder@cloudera.com_164	243.0	1.0	1.0	244,000000	5,497168	deploy	5,497168
2/13/2015 16:40:07_whouseholder@cloudera.com_164	243.0	3.0	1.0	82,000000	4,406719	resource	4,406719
2/13/2015 16:40:07_whouseholder@cloudera.com_164	243.0	5.0	1.0	49,600000	3,903991	mode	3,903991
2/13/2015 16:40:07_whouseholder@cloudera.com_164	243.0	6.0	1.0	41,500000	3,725693	manager	3,725693
2/13/2015 16:40:07_whouseholder@cloudera.com_164	243.0	7.0	1.0	35,714286	3,575551	ha	3,575551
2/13/2015 16:40:07_whouseholder@cloudera.com_164	243.0	33.0	1.0	8,363636	2,123893	do	2,123893
2/13/2015 16:40:07_whouseholder@cloudera.com_164	243.0	70.0	1.0	4,471429	1,497708	how	1,497708
2/13/2015 16:40:07_whouseholder@cloudera.com_164	243.0	73.0	1.0	4,328767	1,465283	i	1,465283
2/13/2015 16:40:07_whouseholder@cloudera.com_164	243.0	86.0	1.0	3,825581	1,341710	in	1,341710
2/13/2015 16:40:07_whouseholder@cloudera.com_164	243.0	119.0	1.0	3,042017	1,112521	a	1,112521
