docId	N	ni	tf	(1+N/ni)	idf	word	tfidf
2/12/2015 16:07:58_mmyers@cloudera.com_110	243.0	2.0	2.0	122,500000	4,808111	declared	9,616222
2/12/2015 16:07:58_mmyers@cloudera.com_110	243.0	1.0	1.0	244,000000	5,497168	script	5,497168
2/12/2015 16:07:58_mmyers@cloudera.com_110	243.0	1.0	1.0	244,000000	5,497168	variable	5,497168
2/12/2015 16:07:58_mmyers@cloudera.com_110	243.0	1.0	1.0	244,000000	5,497168	definition	5,497168
2/12/2015 16:07:58_mmyers@cloudera.com_110	243.0	2.0	1.0	122,500000	4,808111	limited	4,808111
2/12/2015 16:07:58_mmyers@cloudera.com_110	243.0	4.0	1.0	61,750000	4,123094	parameter	4,123094
2/12/2015 16:07:58_mmyers@cloudera.com_110	243.0	6.0	1.0	41,500000	3,725693	default	3,725693
2/12/2015 16:07:58_mmyers@cloudera.com_110	243.0	46.0	2.0	6,282609	1,837785	or	3,675571
2/12/2015 16:07:58_mmyers@cloudera.com_110	243.0	119.0	3.0	3,042017	1,112521	a	3,337562
2/12/2015 16:07:58_mmyers@cloudera.com_110	243.0	11.0	1.0	23,090909	3,139439	pig	3,139439
2/12/2015 16:07:58_mmyers@cloudera.com_110	243.0	25.0	1.0	10,720000	2,372111	file	2,372111
2/12/2015 16:07:58_mmyers@cloudera.com_110	243.0	28.0	1.0	9,678571	2,269914	be	2,269914
2/12/2015 16:07:58_mmyers@cloudera.com_110	243.0	75.0	1.0	4,240000	1,444563	can	1,444563
2/12/2015 16:07:58_mmyers@cloudera.com_110	243.0	86.0	1.0	3,825581	1,341710	in	1,341710
2/12/2015 16:07:58_mmyers@cloudera.com_110	243.0	99.0	1.0	3,454545	1,239691	is	1,239691
2/12/2015 16:07:58_mmyers@cloudera.com_110	243.0	101.0	1.0	3,405941	1,225521	to	1,225521
2/12/2015 16:07:58_mmyers@cloudera.com_110	243.0	133.0	1.0	2,827068	1,039240	the	1,039240
