docId	N	ni	tf	(1+N/ni)	idf	word	tfidf
2/12/2015 15:24:41_mmyers@cloudera.com_100	243.0	1.0	1.0	244,000000	5,497168	deal	5,497168
2/12/2015 15:24:41_mmyers@cloudera.com_100	243.0	1.0	1.0	244,000000	5,497168	backing	5,497168
2/12/2015 15:24:41_mmyers@cloudera.com_100	243.0	1.0	1.0	244,000000	5,497168	administrators	5,497168
2/12/2015 15:24:41_mmyers@cloudera.com_100	243.0	5.0	1.0	49,600000	3,903991	system	3,903991
2/12/2015 15:24:41_mmyers@cloudera.com_100	243.0	10.0	1.0	25,300000	3,230804	cluster	3,230804
2/12/2015 15:24:41_mmyers@cloudera.com_100	243.0	12.0	1.0	21,250000	3,056357	up	3,056357
2/12/2015 15:24:41_mmyers@cloudera.com_100	243.0	13.0	1.0	19,692308	2,980228	hadoop	2,980228
2/12/2015 15:24:41_mmyers@cloudera.com_100	243.0	22.0	1.0	12,045455	2,488687	with	2,488687
2/12/2015 15:24:41_mmyers@cloudera.com_100	243.0	33.0	1.0	8,363636	2,123893	do	2,123893
2/12/2015 15:24:41_mmyers@cloudera.com_100	243.0	70.0	1.0	4,471429	1,497708	how	1,497708
2/12/2015 15:24:41_mmyers@cloudera.com_100	243.0	119.0	1.0	3,042017	1,112521	a	1,112521
