docId	N	ni	tf	(1+N/ni)	idf	word	tfidf
8/20/2014 8:34:18_mirko.kaempf@cloudera.com_7	243.0	1.0	1.0	244,000000	5,497168	differences	5,497168
8/20/2014 8:34:18_mirko.kaempf@cloudera.com_7	243.0	1.0	1.0	244,000000	5,497168	performance	5,497168
8/20/2014 8:34:18_mirko.kaempf@cloudera.com_7	243.0	3.0	1.0	82,000000	4,406719	explain	4,406719
8/20/2014 8:34:18_mirko.kaempf@cloudera.com_7	243.0	5.0	1.0	49,600000	3,903991	java	3,903991
8/20/2014 8:34:18_mirko.kaempf@cloudera.com_7	243.0	7.0	1.0	35,714286	3,575551	between	3,575551
8/20/2014 8:34:18_mirko.kaempf@cloudera.com_7	243.0	8.0	1.0	31,375000	3,446011	mapreduce	3,446011
8/20/2014 8:34:18_mirko.kaempf@cloudera.com_7	243.0	11.0	1.0	23,090909	3,139439	pig	3,139439
8/20/2014 8:34:18_mirko.kaempf@cloudera.com_7	243.0	17.0	1.0	15,294118	2,727468	hive	2,727468
8/20/2014 8:34:18_mirko.kaempf@cloudera.com_7	243.0	54.0	1.0	5,500000	1,704748	and	1,704748
8/20/2014 8:34:18_mirko.kaempf@cloudera.com_7	243.0	70.0	1.0	4,471429	1,497708	how	1,497708
8/20/2014 8:34:18_mirko.kaempf@cloudera.com_7	243.0	73.0	1.0	4,328767	1,465283	i	1,465283
8/20/2014 8:34:18_mirko.kaempf@cloudera.com_7	243.0	75.0	1.0	4,240000	1,444563	can	1,444563
