docId	N	ni	tf	(1+N/ni)	idf	word	tfidf
1/6/2015 13:45:36_mirko.kaempf@cloudera.com_19	243.0	1.0	1.0	244,000000	5,497168	reused	5,497168
1/6/2015 13:45:36_mirko.kaempf@cloudera.com_19	243.0	1.0	1.0	244,000000	5,497168	applications	5,497168
1/6/2015 13:45:36_mirko.kaempf@cloudera.com_19	243.0	2.0	1.0	122,500000	4,808111	storing	4,808111
1/6/2015 13:45:36_mirko.kaempf@cloudera.com_19	243.0	27.0	2.0	10,000000	2,302585	spark	4,605170
1/6/2015 13:45:36_mirko.kaempf@cloudera.com_19	243.0	5.0	1.0	49,600000	3,903991	without	3,903991
1/6/2015 13:45:36_mirko.kaempf@cloudera.com_19	243.0	8.0	1.0	31,375000	3,446011	application	3,446011
1/6/2015 13:45:36_mirko.kaempf@cloudera.com_19	243.0	8.0	1.0	31,375000	3,446011	rdd	3,446011
1/6/2015 13:45:36_mirko.kaempf@cloudera.com_19	243.0	18.0	1.0	14,500000	2,674149	other	2,674149
1/6/2015 13:45:36_mirko.kaempf@cloudera.com_19	243.0	24.0	1.0	11,125000	2,409195	from	2,409195
1/6/2015 13:45:36_mirko.kaempf@cloudera.com_19	243.0	24.0	1.0	11,125000	2,409195	by	2,409195
1/6/2015 13:45:36_mirko.kaempf@cloudera.com_19	243.0	25.0	1.0	10,720000	2,372111	hdfs	2,372111
1/6/2015 13:45:36_mirko.kaempf@cloudera.com_19	243.0	28.0	1.0	9,678571	2,269914	be	2,269914
1/6/2015 13:45:36_mirko.kaempf@cloudera.com_19	243.0	30.0	1.0	9,100000	2,208274	an	2,208274
1/6/2015 13:45:36_mirko.kaempf@cloudera.com_19	243.0	33.0	1.0	8,363636	2,123893	one	2,123893
1/6/2015 13:45:36_mirko.kaempf@cloudera.com_19	243.0	47.0	1.0	6,170213	1,819733	it	1,819733
1/6/2015 13:45:36_mirko.kaempf@cloudera.com_19	243.0	75.0	1.0	4,240000	1,444563	can	1,444563
1/6/2015 13:45:36_mirko.kaempf@cloudera.com_19	243.0	86.0	1.0	3,825581	1,341710	in	1,341710
