docId	N	ni	tf	(1+N/ni)	idf	word	tfidf
2/13/2015 16:10:20_etroyka@cloudera.com_156	243.0	2.0	1.0	122,500000	4,808111	delimiter	4,808111
2/13/2015 16:10:20_etroyka@cloudera.com_156	243.0	3.0	1.0	82,000000	4,406719	tab	4,406719
2/13/2015 16:10:20_etroyka@cloudera.com_156	243.0	4.0	1.0	61,750000	4,123094	character	4,123094
2/13/2015 16:10:20_etroyka@cloudera.com_156	243.0	5.0	1.0	49,600000	3,903991	input	3,903991
2/13/2015 16:10:20_etroyka@cloudera.com_156	243.0	5.0	1.0	49,600000	3,903991	fields	3,903991
2/13/2015 16:10:20_etroyka@cloudera.com_156	243.0	7.0	1.0	35,714286	3,575551	something	3,575551
2/13/2015 16:10:20_etroyka@cloudera.com_156	243.0	8.0	1.0	31,375000	3,446011	jobs	3,446011
2/13/2015 16:10:20_etroyka@cloudera.com_156	243.0	56.0	2.0	5,339286	1,675092	for	3,350184
2/13/2015 16:10:20_etroyka@cloudera.com_156	243.0	12.0	1.0	21,250000	3,056357	change	3,056357
2/13/2015 16:10:20_etroyka@cloudera.com_156	243.0	16.0	1.0	16,187500	2,784239	streaming	2,784239
2/13/2015 16:10:20_etroyka@cloudera.com_156	243.0	18.0	1.0	14,500000	2,674149	other	2,674149
2/13/2015 16:10:20_etroyka@cloudera.com_156	243.0	21.0	1.0	12,571429	2,531427	than	2,531427
2/13/2015 16:10:20_etroyka@cloudera.com_156	243.0	33.0	1.0	8,363636	2,123893	one	2,123893
2/13/2015 16:10:20_etroyka@cloudera.com_156	243.0	55.0	1.0	5,418182	1,689760	does	1,689760
2/13/2015 16:10:20_etroyka@cloudera.com_156	243.0	70.0	1.0	4,471429	1,497708	how	1,497708
2/13/2015 16:10:20_etroyka@cloudera.com_156	243.0	101.0	1.0	3,405941	1,225521	to	1,225521
2/13/2015 16:10:20_etroyka@cloudera.com_156	243.0	119.0	1.0	3,042017	1,112521	a	1,112521
2/13/2015 16:10:20_etroyka@cloudera.com_156	243.0	133.0	1.0	2,827068	1,039240	the	1,039240
