docId	N	ni	tf	(1+N/ni)	idf	word	tfidf
2/12/2015 16:49:37_mmyers@cloudera.com_129	243.0	3.0	1.0	82,000000	4,406719	see	4,406719
2/12/2015 16:49:37_mmyers@cloudera.com_129	243.0	5.0	1.0	49,600000	3,903991	command	3,903991
2/12/2015 16:49:37_mmyers@cloudera.com_129	243.0	13.0	1.0	19,692308	2,980228	files	2,980228
2/12/2015 16:49:37_mmyers@cloudera.com_129	243.0	16.0	1.0	16,187500	2,784239	all	2,784239
2/12/2015 16:49:37_mmyers@cloudera.com_129	243.0	25.0	1.0	10,720000	2,372111	hdfs	2,372111
2/12/2015 16:49:37_mmyers@cloudera.com_129	243.0	29.0	1.0	9,379310	2,238506	there	2,238506
2/12/2015 16:49:37_mmyers@cloudera.com_129	243.0	70.0	1.0	4,471429	1,497708	of	1,497708
2/12/2015 16:49:37_mmyers@cloudera.com_129	243.0	86.0	1.0	3,825581	1,341710	in	1,341710
2/12/2015 16:49:37_mmyers@cloudera.com_129	243.0	99.0	1.0	3,454545	1,239691	is	1,239691
2/12/2015 16:49:37_mmyers@cloudera.com_129	243.0	101.0	1.0	3,405941	1,225521	to	1,225521
2/12/2015 16:49:37_mmyers@cloudera.com_129	243.0	119.0	1.0	3,042017	1,112521	a	1,112521
2/12/2015 16:49:37_mmyers@cloudera.com_129	243.0	133.0	1.0	2,827068	1,039240	the	1,039240
