docId	N	ni	tf	(1+N/ni)	idf	word	tfidf
2/12/2015 16:12:42_mmyers@cloudera.com_113	243.0	1.0	1.0	244,000000	5,497168	assign	5,497168
2/12/2015 16:12:42_mmyers@cloudera.com_113	243.0	2.0	1.0	122,500000	4,808111	operation	4,808111
2/12/2015 16:12:42_mmyers@cloudera.com_113	243.0	2.0	1.0	122,500000	4,808111	macro	4,808111
2/12/2015 16:12:42_mmyers@cloudera.com_113	243.0	4.0	1.0	61,750000	4,123094	result	4,123094
2/12/2015 16:12:42_mmyers@cloudera.com_113	243.0	4.0	1.0	61,750000	4,123094	parameter	4,123094
2/12/2015 16:12:42_mmyers@cloudera.com_113	243.0	119.0	2.0	3,042017	1,112521	a	2,225041
2/12/2015 16:12:42_mmyers@cloudera.com_113	243.0	30.0	1.0	9,100000	2,208274	an	2,208274
2/12/2015 16:12:42_mmyers@cloudera.com_113	243.0	70.0	1.0	4,471429	1,497708	of	1,497708
2/12/2015 16:12:42_mmyers@cloudera.com_113	243.0	73.0	1.0	4,328767	1,465283	i	1,465283
2/12/2015 16:12:42_mmyers@cloudera.com_113	243.0	75.0	1.0	4,240000	1,444563	can	1,444563
2/12/2015 16:12:42_mmyers@cloudera.com_113	243.0	86.0	1.0	3,825581	1,341710	in	1,341710
2/12/2015 16:12:42_mmyers@cloudera.com_113	243.0	101.0	1.0	3,405941	1,225521	to	1,225521
2/12/2015 16:12:42_mmyers@cloudera.com_113	243.0	133.0	1.0	2,827068	1,039240	the	1,039240
