docId	N	ni	tf	(1+N/ni)	idf	word	tfidf
2/10/2015 21:17:35_etroyka@cloudera.com_26	243.0	12.0	2.0	21,250000	3,056357	table	6,112714
2/10/2015 21:17:35_etroyka@cloudera.com_26	243.0	1.0	1.0	244,000000	5,497168	internal	5,497168
2/10/2015 21:17:35_etroyka@cloudera.com_26	243.0	2.0	1.0	122,500000	4,808111	alter	4,808111
2/10/2015 21:17:35_etroyka@cloudera.com_26	243.0	30.0	2.0	9,100000	2,208274	an	4,416549
2/10/2015 21:17:35_etroyka@cloudera.com_26	243.0	3.0	1.0	82,000000	4,406719	make	4,406719
2/10/2015 21:17:35_etroyka@cloudera.com_26	243.0	7.0	1.0	35,714286	3,575551	external	3,575551
2/10/2015 21:17:35_etroyka@cloudera.com_26	243.0	17.0	1.0	15,294118	2,727468	hive	2,727468
2/10/2015 21:17:35_etroyka@cloudera.com_26	243.0	33.0	1.0	8,363636	2,123893	one	2,123893
2/10/2015 21:17:35_etroyka@cloudera.com_26	243.0	47.0	1.0	6,170213	1,819733	it	1,819733
2/10/2015 21:17:35_etroyka@cloudera.com_26	243.0	55.0	1.0	5,418182	1,689760	does	1,689760
2/10/2015 21:17:35_etroyka@cloudera.com_26	243.0	70.0	1.0	4,471429	1,497708	how	1,497708
2/10/2015 21:17:35_etroyka@cloudera.com_26	243.0	86.0	1.0	3,825581	1,341710	in	1,341710
2/10/2015 21:17:35_etroyka@cloudera.com_26	243.0	101.0	1.0	3,405941	1,225521	to	1,225521
